mode	moment	kind	want	got	right	valid	ms	text
prompt	M09	oblique verb	ask_about(the break-in)	REJECTED:unparseable	0	0	3812	The night they forced your vestry door, did you catch sight of anyone?
prompt	M09	argument	ask_about(the funeral)	REJECTED:unparseable	0	0	3817	Not the break-in. The funeral. What did you see there?
prompt	M09	novel	novel	REJECTED:unparseable	0	0	3826	Here, let me carry those hymn books in for you.
prompt	M10	talk	speech	REJECTED:unparseable	1	0	5154	Morning. Quiet on the parade today.
prompt	M10	talk	speech	speech	1	1	3405	How long have you had the shop?
prompt	M10	talk	speech	speech	1	1	3657	Noor says the Gazette's selling out by nine these days.
prompt	M10	talk	speech	REJECTED:unparseable	1	0	3797	your sign's faded something rotten
prompt	M10	verb's words, not the verb	speech	REJECTED:unparseable	1	0	3809	Mickey used to let debts ride for months, didn't he? Soft touch.
prompt	M10	plain verb	collect_debt	REJECTED:unparseable	0	0	3806	You owe Mickey's book a hundred and twenty. I'm here to collect it.
prompt	M10	oblique verb	forgive_debt	REJECTED:unparseable	0	0	3809	That hundred and twenty in the book? Wipe it. Call it a fresh start between us.
prompt	M10	oblique verb	pay_off	REJECTED:unparseable	0	0	3807	Eighty quid, folded in this Gazette. Take it, and the talk about me stops at your counter.
prompt	M10	oblique verb	lean_on	REJECTED:unparseable	0	0	3809	Lot of glass in this shop front. You'll want to stop discussing me with your customers.
prompt	M10	novel	novel	REJECTED:unparseable	0	0	3810	Give us that bundle, I'll get your papers onto the rack for you.
prompt	M11	talk	speech	REJECTED:unparseable	1	0	5146	Those things'll see you off before any villain does, you know.
prompt	M11	talk	speech	REJECTED:unparseable	1	0	3818	you lot ever actually go home, or do you sleep in there?
prompt	M11	talk	speech	REJECTED:unparseable	1	0	3817	How long have you been working the Hook, then?
prompt	M11	talk	speech	REJECTED:unparseable	1	0	3824	Mickey used to say you were the only straight copper in Meridian. Was he right?
prompt	M11	verb's words, not the verb	speech	REJECTED:unparseable	1	0	3828	Half the street thinks I've come down here to give you names. I haven't. Just walking past.
prompt	M11	oblique verb	inform(Sera Kest)	REJECTED:unparseable	0	0	3900	You might want to look at what comes off Sera Kest's boats after midnight. That's all I'm saying.
prompt	M11	oblique verb	leave	REJECTED:unparseable	0	0	3911	Enjoy your smoke, Detective. I'll leave you to it.
prompt	M11	plain verb	inform(Aldous Vane)	inform(Aldous Vane)	1	1	3276	I want to inform on Aldous Vane. He's been taking backhanders on the harbour contracts.
prompt	M11	argument	inform(Danny Ro)	REJECTED:unparseable	0	0	3848	Not Kest, not Vane. It's Danny Ro you want for the break-in. You didn't get it from me.
prompt	M11	novel	novel	REJECTED:unparseable	0	0	3795	Here, that lighter's had it. Let me give you a light off mine.
prompt	M12	talk	speech	REJECTED:unparseable	1	0	4870	You always keep the engine running, or is that just for me?
prompt	M12	talk	speech	REJECTED:unparseable	1	0	3797	So what does a man like you actually do all day?
prompt	M12	talk	speech	REJECTED:unparseable	1	0	3799	Mickey never once mentioned you. Funny, that.
prompt	M12	talk	speech	REJECTED:unparseable	1	0	3786	Nice motor. Company car, is it?
prompt	M12	talk	speech	REJECTED:unparseable	1	0	3804	What's Sera Kest to you, then? Friend or business?
prompt	M12	talk	speech	REJECTED:unparseable	1	0	3783	heard you know everyone worth knowing in this town
prompt	M12	talk	speech	REJECTED:unparseable	1	0	3804	Rain's coming in off the harbour again. Typical Meridian.
prompt	M12	talk	speech	REJECTED:unparseable	1	0	3802	Danny Ro seems to think he runs the Parade now. Does he?
prompt	M12	novel	novel	REJECTED:unparseable	0	0	3802	Budge over, I'm getting in out of the rain.
prompt	M12	novel	novel	REJECTED:unparseable	0	0	3805	I pass him the envelope of Mickey's old papers. Tell me what these mean.
prompt	M13	talk	speech	REJECTED:unparseable	1	0	5056	Nice view from up here. You can see half the Hook.
prompt	M13	talk	speech	REJECTED:unparseable	1	0	3793	How long have you been running the Parade, then?
prompt	M13	talk	speech	REJECTED:unparseable	1	0	3794	Rocco says you used to wash cabs for Mickey. That true?
prompt	M13	talk	speech	REJECTED:unparseable	1	0	3781	Your lads always this chatty, Danny?
prompt	M13	verb's words, not the verb	speech	REJECTED:unparseable	1	0	3813	Nobody's threatening anybody, Danny. Tell your mates to calm down.
prompt	M13	oblique verb	threaten(quiet)	REJECTED:unparseable	0	0	3797	just between us, Danny, keep your lot off my rank or they'll be picking their teeth up off this concrete
prompt	M13	oblique verb	leave	REJECTED:unparseable	0	0	3795	Right, that's me. Enjoy the view, lads.
prompt	M13	plain verb	leave	leave	1	1	2759	I'm walking out of here, Danny. We're finished talking.
prompt	M13	argument	threaten(loud)	REJECTED:unparseable	0	0	3847	OI, DANNY! ANY OF YOUR RATS TOUCH MY CABS AGAIN AND I'LL PUT THE LOT OF YOU IN HOSPITAL!
prompt	M13	novel	novel	REJECTED:unparseable	0	0	3803	I chuck him the keys to Mickey's old Granada. Call it a peace offering.
prompt	M14	talk	speech	speech	1	1	5109	Early start for you, then? Those crates look a weight.
prompt	M14	talk	speech	REJECTED:unparseable	1	0	3793	How long've you worked Copper Row?
prompt	M14	talk	speech	speech	1	1	3380	Sam says you know everybody on this street by their first name.
prompt	M14	talk	speech	REJECTED:unparseable	1	0	3774	bloody freezing this morning isnt it
prompt	M14	verb's words, not the verb	speech	REJECTED:unparseable	1	0	3797	Everyone keeps going on at me about that lorry. It's doing my head in.
prompt	M14	oblique verb	ask_about(the fight)	REJECTED:unparseable	0	0	3790	Heard there was a bit of a scrap round here last night. Catch any of it?
prompt	M14	oblique verb	pay_off(50)	REJECTED:unparseable	0	0	3788	There's a fifty in it for you if last night slips your mind.
prompt	M14	plain verb	ask_about(the lorry)	REJECTED:unparseable	0	0	3778	What did you see of that lorry last night?
prompt	M14	argument	pay_off(100)	REJECTED:unparseable	0	0	3789	That's a hundred, all in tenners. Your eyes were shut last night, weren't they?
prompt	M14	novel	novel	REJECTED:unparseable	0	0	3791	Let me grab the other end of that crate for you.
prompt	M15	talk	speech	REJECTED:unparseable	1	0	5051	He never threw a thing away, did he?
prompt	M15	talk	speech	REJECTED:unparseable	1	0	3782	How are you holding up, June?
prompt	M15	talk	speech	REJECTED:unparseable	1	0	3794	Father Emil did a lovely service, I thought. Mickey would've pretended to hate it.
prompt	M15	talk	speech	REJECTED:unparseable	1	0	3793	Is that Mickey in the photo on the mantel? He looks about twenty.
prompt	M15	verb's words, not the verb	speech	REJECTED:unparseable	1	0	3800	I won't ask you about his last week, June. Not today.
prompt	M15	oblique verb	ask_about(Mickey's last week)	REJECTED:unparseable	0	0	3797	Was he himself, those last few days before it happened?
prompt	M15	oblique verb	leave	REJECTED:unparseable	0	0	3801	I'll let you get on with the packing. Take care of yourself, June.
prompt	M15	plain verb	ask_about(the letter)	ask_about(the letter)	1	1	2399	What do you know about the letter Mickey left?
prompt	M15	argument	ask_about(Mickey's last week)	REJECTED:unparseable	0	0	3798	Forget the letter for now. What was he doing in his last week?
prompt	M15	novel	novel	REJECTED:unparseable	0	0	3797	Here, I'll carry these boxes down to the van for you.
prompt	M16	talk	speech	speech	1	1	4151	Long day. You always the last one out?
prompt	M16	talk	speech	REJECTED:unparseable	1	0	3815	How many years did you keep the books for Mickey?
prompt	M16	talk	speech	speech	1	1	3815	Rocco reckons Tuesday nights are getting busier. You seeing that?
prompt	M16	talk	speech	speech	1	1	1454	your handwriting's a lot neater than mine ever was
prompt	M16	verb's words, not the verb	speech	REJECTED:unparseable	1	0	3815	Mickey never grassed on his own drivers, did he?
prompt	M16	oblique verb	set_cut(generous)	REJECTED:unparseable	0	0	3816	The lads have earned it this month. Put a bit extra in each of those envelopes.
prompt	M16	oblique verb	inform(Sam)	REJECTED:unparseable	0	0	3816	Somebody ought to let the station know what Sam's been doing on the side, and it's going to be me.
prompt	M16	plain verb	inform(Rocco)	REJECTED:unparseable	0	0	3814	I'm going to the police about Rocco. They can have him.
prompt	M16	argument	set_cut(skim)	REJECTED:unparseable	0	0	3821	Take a bit off the top of every envelope before they go out. The book needs it more than they do.
prompt	M16	novel	novel	REJECTED:unparseable	0	0	3818	I'll drop the envelopes round to the lads myself on my way home.
prompt	M17	talk	speech	REJECTED:unparseable	1	0	5063	Busy one this morning, love. Is it always like this?
prompt	M17	talk	speech	REJECTED:unparseable	1	0	3788	Been running this place long?
prompt	M17	talk	speech	REJECTED:unparseable	1	0	3796	Is Ada about today? Haven't seen her since the funeral.
prompt	M17	talk	speech	speech	1	1	3694	Noor still come in for her breakfast of a morning?
prompt	M17	verb's words, not the verb	speech	REJECTED:unparseable	1	0	3792	Don't look so nervous, love. I'm not here to pay anybody off.
prompt	M17	oblique verb	plant_doubt	REJECTED:unparseable	0	0	3794	Funny, I heard it was one of Kest's lot that did that van, not me. Pass it on.
prompt	M17	oblique verb	pay_off	REJECTED:unparseable	0	0	3795	Put this towards a new urn, and maybe let that story about me go cold.
prompt	M17	oblique verb	plant_doubt	REJECTED:unparseable	0	0	3845	You know who really had it in for that van's owner? His own brother-in-law. Worth mentioning to the queue.
prompt	M17	plain verb	pay_off	REJECTED:unparseable	0	0	3792	I'll pay you to stop repeating what you heard about me. Sixty do it?
prompt	M17	novel	novel	REJECTED:unparseable	0	0	3799	Here, I'll clear those back tables for you while you're rushed off your feet.
prompt	M18	talk	speech	REJECTED:unparseable	1	0	5112	Nice office. Bit cold for my taste.
prompt	M18	talk	speech	REJECTED:unparseable	1	0	3812	How long has your lot had the docks, then?
prompt	M18	talk	speech	REJECTED:unparseable	1	0	3795	Danny Ro talks about you like you're the weather. Always there, never nice.
prompt	M18	talk	speech	speech	1	1	3082	what's aldous vane to you anyway
prompt	M18	verb's words, not the verb	speech	REJECTED:unparseable	1	0	3795	I didn't come here to threaten you, Sera. I came to talk business.
prompt	M18	oblique verb	use_hook	REJECTED:unparseable	0	0	3793	I know about the Thursday boat, Sera. So let's be reasonable about the rank, shall we?
prompt	M18	oblique verb	leave	REJECTED:unparseable	0	0	3790	Right, that's me. Don't get up.
prompt	M18	plain verb	use_hook	use_hook	1	1	3561	I know your secret, and I'm going to use it against you.
prompt	M18	argument	threaten(quiet)	REJECTED:unparseable	0	0	3836	Just between the two of us, Sera, lay a finger on my drivers and you'll be fishing yourself out of the harbour.
prompt	M18	novel	novel	speech	0	1	3521	I'm switching that heater on, it's freezing in here.
prompt	M19	talk	speech	speech	1	1	4836	Do you ever actually go home, Noor?
prompt	M19	talk	speech	REJECTED:unparseable	1	0	3812	How's the paper doing these days? Still selling?
prompt	M19	talk	speech	REJECTED:unparseable	1	0	3796	Mara Ellis reckons you're the only honest reporter left in Meridian.
prompt	M19	talk	speech	speech	1	1	3564	thats a lot of proofs. deadline tonight?
prompt	M19	verb's words, not the verb	speech	REJECTED:unparseable	1	0	3790	Everybody in the Hook wants to talk about that fire. I'm sick of hearing about it.
prompt	M19	oblique verb	plant_doubt	REJECTED:unparseable	0	0	3795	Between us, the word on the quay is that van was an insurance job. Might be worth a paragraph.
prompt	M19	oblique verb	ask_about(the fire)	REJECTED:unparseable	0	0	3812	You were down there when the warehouse went up, weren't you? Go on, what was it like?
prompt	M19	plain verb	plant_doubt	REJECTED:unparseable	0	0	3829	I need a different story going round about that van. Help me plant some doubt.
prompt	M19	argument	ask_about(the council vote)	REJECTED:unparseable	0	0	3818	Not the fire, I mean the council vote. What did you see in that chamber?
prompt	M19	novel	novel	REJECTED:unparseable	0	0	3812	I'll run these proofs down to the print room for you.
prompt	M20	talk	speech	speech	1	1	4206	Lovely roses. You do those yourself?
prompt	M20	talk	speech	REJECTED:unparseable	1	0	3813	Rocco says you used to drive for Mickey, back in the day.
prompt	M20	talk	speech	speech	1	1	2887	Cold out here. How's the back these days?
prompt	M20	talk	speech	REJECTED:unparseable	1	0	3820	terrible about the bus fares going up again, isn't it
prompt	M20	verb's words, not the verb	speech	REJECTED:unparseable	1	0	3812	Don't panic, I'm not here about what you owe. Just saying hello.
prompt	M20	oblique verb	collect_debt	REJECTED:unparseable	0	0	3815	You know why I'm on your step. Two hundred, and I'll be on my way.
prompt	M20	oblique verb	forgive_debt	REJECTED:unparseable	0	0	3812	Mickey's gone, and so's your page in his book. Consider yourself square.
prompt	M20	plain verb	collect_debt	REJECTED:unparseable	0	0	3814	I've come to collect the two hundred you owe Mickey's.
prompt	M20	argument	threaten(loud)	REJECTED:unparseable	0	0	3820	LET THE WHOLE STREET HEAR IT: CROSS ME AGAIN AND YOU WON'T WALK RIGHT FOR A MONTH.
prompt	M20	novel	novel	speech	0	1	2837	Here, let me fix that gate for you, it's hanging off its hinge.
prompt	M21	talk	speech	REJECTED:unparseable	1	0	4864	Afternoon, Elias. Mind if I sit? My feet are finished.
prompt	M21	talk	speech	REJECTED:unparseable	1	0	3822	How long's this place been shut up, then?
prompt	M21	talk	speech	REJECTED:unparseable	1	0	3806	You knew Mickey long?
prompt	M21	talk	speech	REJECTED:unparseable	1	0	3798	seen noor about today?
prompt	M21	talk	speech	REJECTED:unparseable	1	0	3799	Cold enough to crack the paint on this bench.
prompt	M21	talk	speech	REJECTED:unparseable	1	0	3813	What do you do with yourself all day, sitting out here?
prompt	M21	talk	speech	REJECTED:unparseable	1	0	3815	They say the council want to flog the building. You heard anything?
prompt	M21	talk	speech	REJECTED:unparseable	1	0	3811	Funny old street. Quieter than I expected, this end.
prompt	M21	novel	novel	REJECTED:unparseable	0	0	3816	Here, have my scarf round your neck, you're shivering.
prompt	M21	novel	novel	REJECTED:unparseable	0	0	3810	Come on, I'll run you home in the cab before it gets dark.
prompt	M22	talk	speech	speech	1	1	4154	Long meeting. Do they always drone on like that?
prompt	M22	talk	speech	REJECTED:unparseable	1	0	3828	Mara Ellis had plenty to say tonight, didn't she?
prompt	M22	talk	speech	REJECTED:unparseable	1	0	3796	How long have you sat on the council, Mr Vane?
prompt	M22	talk	speech	REJECTED:unparseable	1	0	3805	nice room this. smells of polish and old men's coats
prompt	M22	verb's words, not the verb	speech	REJECTED:unparseable	1	0	3824	Honestly, what I know about council business would fit on the back of a bus ticket.
prompt	M22	plain verb	use_hook	REJECTED:unparseable	0	0	3805	I know what you did, Vane, and I'll use it against you if you don't help me.
prompt	M22	oblique verb	use_hook	REJECTED:unparseable	0	0	3800	Shame if the committee found out where the money for your extension really came from, Aldous.
prompt	M22	oblique verb	use_hook	REJECTED:unparseable	0	0	3803	I've read the letters from the harbour contractor, Mr Vane. I think you'll vote the way I ask.
prompt	M22	oblique verb	leave	REJECTED:unparseable	0	0	3790	I'll let you get home, councillor. Evening.
prompt	M22	novel	novel	REJECTED:unparseable	0	0	3801	Give me those files, I'll carry them down to your car for you.
prompt	M23	talk	speech	REJECTED:unparseable	1	0	5126	Cold one. How long you been driving for the market?
prompt	M23	talk	speech	REJECTED:unparseable	1	0	3809	Smells like it's been a good week for mackerel.
prompt	M23	talk	speech	REJECTED:unparseable	1	0	3810	You on your own today, or is Rocco about somewhere?
prompt	M23	talk	speech	REJECTED:unparseable	1	0	3798	nice van. bedford, is it?
prompt	M23	verb's words, not the verb	speech	REJECTED:unparseable	1	0	3808	Don't look so worried, I'm not here to lean on anyone. Just cutting through to the market.
prompt	M23	plain verb	ask_about(the boat)	REJECTED:unparseable	0	0	3798	Tell me what you saw on that boat.
prompt	M23	oblique verb	pay_off(160)	REJECTED:unparseable	0	0	3802	A hundred and sixty quid says your memory of Tuesday has gone a bit foggy. Deal?
prompt	M23	oblique verb	threaten(quiet)	REJECTED:unparseable	0	0	3803	Just between you and me, nice and quiet: one more word about what you saw and you'll regret it.
prompt	M23	argument	threaten(loud)	REJECTED:unparseable	0	0	3855	OI! EVERYONE ON THIS BAY CAN HEAR IT! YOU OPEN YOUR MOUTH AGAIN AND I'LL BREAK YOUR BLOODY ARMS!
prompt	M23	novel	novel	REJECTED:unparseable	0	0	3807	Here, let me help you get these boxes into the back of the van.
prompt	M24	talk	speech	REJECTED:unparseable	1	0	4867	Anything on that radio worth hearing, Rocco?
prompt	M24	talk	speech	REJECTED:unparseable	1	0	3802	Where's Lena got to tonight?
prompt	M24	talk	speech	REJECTED:unparseable	1	0	3820	Is Sam on the late shift or has he knocked off?
prompt	M24	talk	speech	REJECTED:unparseable	1	0	3808	How long have you been sat behind this desk?
prompt	M24	talk	speech	speech	1	1	3572	that radios been crackling since i walked in
prompt	M24	talk	speech	REJECTED:unparseable	1	0	3799	Busy night, or is it just the rain keeping folk in?
prompt	M24	talk	speech	REJECTED:unparseable	1	0	3797	What was Mickey like to work for, honestly?
prompt	M24	talk	speech	REJECTED:unparseable	1	0	3803	Does anyone ever actually ring for a cab from the phone box outside?
prompt	M24	novel	novel	REJECTED:unparseable	0	0	3802	Pass us the screwdriver, I'll have a go at fixing that aerial.
prompt	M24	novel	novel	REJECTED:unparseable	0	0	3813	I'll take the next fare myself. You put your feet up.
prompt	M25	talk	speech	REJECTED:unparseable	1	0	5054	How long's your family had this shop?
prompt	M25	talk	speech	REJECTED:unparseable	1	0	3792	Lena says you're one of the old faces round here.
prompt	M25	talk	speech	REJECTED:unparseable	1	0	3793	busy spring? everyone seems to be painting their front doors
prompt	M25	verb's words, not the verb	speech	REJECTED:unparseable	1	0	3792	Relax, I'm not here about the money today. Just passing.
prompt	M25	plain verb	collect_debt	REJECTED:unparseable	0	0	3799	You owe the book seventy-five quid. I'm here to collect it.
prompt	M25	oblique verb	collect_debt	REJECTED:unparseable	0	0	3793	Lena tells me there's a small matter of seventy-five outstanding. Shall we settle it now?
prompt	M25	oblique verb	lean_on	REJECTED:unparseable	0	0	3796	Whatever you saw Rocco do last week, you didn't see it. Be a pity about all this glass.
prompt	M25	oblique verb	leave	leave	1	1	3778	I'll leave you to your customers. Ta-ra.
prompt	M25	novel	novel	REJECTED:unparseable	0	0	3797	I'll take a tin of that green paint and a box of nails, please.
prompt	M26	talk	speech	REJECTED:unparseable	1	0	5149	Quiet one tonight, Sam. You all right?
prompt	M26	talk	speech	speech	1	1	3475	Heard from Lena at all today?
prompt	M26	talk	speech	REJECTED:unparseable	1	0	3781	How long you been driving for Mickey's?
prompt	M26	talk	speech	REJECTED:unparseable	1	0	3790	these chairs were old when mickey bought them weren't they
prompt	M26	verb's words, not the verb	speech	REJECTED:unparseable	1	0	3788	Honestly, I'm sick to death of hearing about that fight.
prompt	M26	plain verb	ask_about(the stranger)	ask_about(the stranger)	1	1	3377	What did you see of that stranger who came in here?
prompt	M26	oblique verb	set_cut(generous)	REJECTED:unparseable	0	0	3792	You've carried this place, Sam. From now on you keep a bigger share of your fares.
